382, 2.04, 169.19, 32, -37, 835.042
383, 2.04, 160.772, 32, -37, 835.042
384, 2.04, 157.159, 31, -35, 835.042
385, 2.04, 167.362, 31, -38, 835.042
386, 2.04, 170.814, 31, -38, 835.042
387, 2.04, 170.814, 31, -38, 835.042
388, 2.04, 171.332, 31, -37, 835.042
389, 2.04, 172.319, 31, -38, 835.042
390, 2.04, 171.332, 31, -37, 835.042
391, 2.04, 172.039, 31, -37, 835.042
392, 2.04, 172.319, 31, -38, 835.042
393, 2.04, 172.319, 31, -38, 835.042
394, 2.04, 173.617, 33, -38, 835.042
395, 2.04, 173.17, 32, -38, 835.042
396, 2.04, 173.17, 32, -38, 835.042
397, 2.04, 173.17, 32, -38, 835.042
398, 2.04, 172.765, 32, -38, 835.042
399, 2.04, 171.778, 32, -37, 835.042
400, 2.04, 173.17, 32, -38, 835.042
401, 2.04, 173.17, 32, -38, 835.042
402, 2.04, 171.187, 30, -37, 835.042
403, 2.04, 171.801, 31, -39, 835.042
404, 2.04, 167.741, 33, -38, 835.042
405, 2.04, 161.542, 31, -37, 835.042
406, 2.04, 157.977, 31, -35, 835.042
407, 2.04, 168.333, 32, -38, 835.042
408, 2.04, 170.023, 32, -38, 835.042
409, 2.04, 171.08, 32, -37, 835.042
410, 2.04, 173.17, 32, -38, 835.042
411, 2.04, 172.039, 31, -37, 835.042
412, 2.04, 172.183, 32, -37, 835.042
413, 2.04, 173.617, 33, -38, 835.042
414, 2.04, 172.672, 32, -39, 835.042
415, 2.04, 173.17, 32, -38, 835.042
416, 2.04, 173.617, 33, -38, 835.042
417, 2.04, 172.039, 31, -37, 835.042
418, 2.04, 170.67, 30, -38, 835.042
419, 2.04, 169.065, 33, -38, 835.042
420, 2.04, 162.194, 32, -35, 835.042
421, 2.04, 155.513, 30, -35, 835.042
422, 2.04, 165.773, 31, -36, 835.042
423, 2.04, 170.498, 34, -39, 835.042
424, 2.04, 171.08, 32, -37, 835.042
425, 2.04, 172.63, 33, -37, 835.042
426, 2.04, 172.183, 32, -37, 835.042
427, 2.04, 172.183, 32, -37, 835.042
428, 2.04, 172.183, 32, -37, 835.042
429, 2.04, 171.541, 31, -38, 835.042
430, 2.04, 173.617, 33, -38, 835.042
431, 2.04, 172.183, 32, -37, 835.042
432, 2.04, 173.617, 33, -38, 835.042
433, 2.04, 172.765, 32, -38, 835.042
434, 2.04, 173.617, 33, -38, 835.042
435, 2.04, 173.617, 33, -38, 835.042
436, 2.04, 173.617, 33, -38, 835.042
437, 2.04, 173.617, 33, -38, 835.042
438, 2.031, 172.63, 33, -37, 835.042
439, 2.021, 171.332, 31, -37, 835.042
440, 2.011, 170.302, 33, -38, 835.042
441, 1.991, 166.016, 32, -35, 835.042
442, 1.982, 164.527, 31, -34, 835.042
443, 1.962, 161.523, 30, -35, 835.042
444, 1.933, 158.634, 31, -35, 835.042
445, 1.913, 155.441, 30, -34, 835.042
446, 1.884, 151.575, 28, -33, 835.042
447, 1.864, 149.297, 28, -32, 835.042
448, 1.834, 146.651, 26, -33, 835.042
449, 1.815, 141.414, 28, -31, 835.042
450, 1.785, 141.586, 29, -31, 835.042
451, 1.746, 140.338, 26, -31, 835.042
452, 1.727, 140.51, 27, -31, 835.042
453, 1.697, 140.51, 27, -31, 835.042
